,dataset,algorithm,config,runtime_x,percent_changes_detected_x,f1_detected_cps_at_x,precision_x,recall_x,actual_cps,detected_cps,detected_cps_at,runtime_y,percent_changes_detected_y,f1_detected_cps_at_y,precision_y,recall_y,mean_until_detection
23,CIF,NewMA,"$wsize=50, forget_factor=0.07, thresholding_quantile=0.999$",8.287331032752991,137.77777777777777,0.6059714777975648,0.5739183610507139,0.7222222222222222,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]",[],"[16979, 23817, 28063, 28445, 33982, 35796, 35925, 37884, 39620, 52456, 53048, 53291]",8.195697546005249,133.33333333333331,0.5714285714285715,0.5,0.6666666666666666,4196.833333333333
24,CIF,NewMA,"$wsize=50, forget_factor=0.07, thresholding_quantile=0.999$",8.287331032752991,137.77777777777777,0.6059714777975648,0.5739183610507139,0.7222222222222222,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]",[],"[16979, 31688, 52456]",8.700768947601318,33.33333333333333,0.5,1.0,0.3333333333333333,3707.6666666666665
25,CIF,NewMA,"$wsize=50, forget_factor=0.07, thresholding_quantile=0.999$",8.287331032752991,137.77777777777777,0.6059714777975648,0.5739183610507139,0.7222222222222222,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]",[],"[889, 6004, 16979, 25459, 27043, 35238, 39620, 40149, 42249, 48113, 48586]",8.208463430404663,122.22222222222223,0.7000000000000001,0.6363636363636364,0.7777777777777778,2237.4285714285716
26,CIF,NewMA,"$wsize=50, forget_factor=0.07, thresholding_quantile=0.999$",8.287331032752991,137.77777777777777,0.6059714777975648,0.5739183610507139,0.7222222222222222,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]",[],"[2651, 16979, 23817, 24574, 28063, 33982, 35925, 37884, 39620, 41028, 43988, 53048]",8.400728940963745,133.33333333333331,0.6666666666666666,0.5833333333333334,0.7777777777777778,3467.4285714285716
27,CIF,NewMA,"$wsize=50, forget_factor=0.07, thresholding_quantile=0.999$",8.287331032752991,137.77777777777777,0.6059714777975648,0.5739183610507139,0.7222222222222222,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]",[],"[7082, 16049, 16979, 23817, 24574, 26603, 28063, 31107, 37884, 39620, 41028, 45120, 45473, 48113, 48586, 53048, 53291]",8.516800165176392,188.88888888888889,0.6153846153846153,0.47058823529411764,0.8888888888888888,2218.25
28,CIF,NewMA,"$wsize=50, forget_factor=0.07, thresholding_quantile=0.999$",8.287331032752991,137.77777777777777,0.6059714777975648,0.5739183610507139,0.7222222222222222,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]",[],"[2889, 8990, 11000, 21146, 24574, 26603, 35437, 35925, 39099, 39620, 41028, 52456, 53048]",9.087882995605469,144.44444444444443,0.5454545454545455,0.46153846153846156,0.6666666666666666,3283.6666666666665
29,CIF,NewMA,"$wsize=50, forget_factor=0.07, thresholding_quantile=0.999$",8.287331032752991,137.77777777777777,0.6059714777975648,0.5739183610507139,0.7222222222222222,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]",[],"[1971, 2651, 6004, 11000, 16979, 26603, 31688, 35238, 35925, 39099, 39379, 40149, 41028, 48586, 53048, 53291, 55813]",7.529069423675537,188.88888888888889,0.5384615384615384,0.4117647058823529,0.7777777777777778,2110.285714285714
30,CIF,ScanB,"$wsize = 300, numw = 3, thresholding_quantile=0.999, forget_factor=0.06$",6550.027543067932,11.11111111111111,0.19999999999999998,1.0,0.11111111111111112,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]",[],[25327],7052.061190366745,11.11111111111111,0.19999999999999998,1.0,0.1111111111111111,1327.0
31,CIF,ScanB,"$wsize = 300, numw = 3, thresholding_quantile=0.999, forget_factor=0.06$",6550.027543067932,11.11111111111111,0.19999999999999998,1.0,0.11111111111111112,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]",[],[25327],6427.206496953964,11.11111111111111,0.19999999999999998,1.0,0.1111111111111111,1327.0
32,CIF,ScanB,"$wsize = 300, numw = 3, thresholding_quantile=0.999, forget_factor=0.06$",6550.027543067932,11.11111111111111,0.19999999999999998,1.0,0.11111111111111112,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]",[],[25327],6712.474226236343,11.11111111111111,0.19999999999999998,1.0,0.1111111111111111,1327.0
33,CIF,ScanB,"$wsize = 300, numw = 3, thresholding_quantile=0.999, forget_factor=0.06$",6550.027543067932,11.11111111111111,0.19999999999999998,1.0,0.11111111111111112,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]",[],[25327],6745.0517637729645,11.11111111111111,0.19999999999999998,1.0,0.1111111111111111,1327.0
34,CIF,ScanB,"$wsize = 300, numw = 3, thresholding_quantile=0.999, forget_factor=0.06$",6550.027543067932,11.11111111111111,0.19999999999999998,1.0,0.11111111111111112,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]",[],[25327],6731.562456607819,11.11111111111111,0.19999999999999998,1.0,0.1111111111111111,1327.0
35,CIF,ScanB,"$wsize = 300, numw = 3, thresholding_quantile=0.999, forget_factor=0.06$",6550.027543067932,11.11111111111111,0.19999999999999998,1.0,0.11111111111111112,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]",[],[25327],6107.075971841812,11.11111111111111,0.19999999999999998,1.0,0.1111111111111111,1327.0
36,CIF,ScanB,"$wsize = 300, numw = 3, thresholding_quantile=0.999, forget_factor=0.06$",6550.027543067932,11.11111111111111,0.19999999999999998,1.0,0.11111111111111112,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]",[],[25327],6531.645024061203,11.11111111111111,0.19999999999999998,1.0,0.1111111111111111,1327.0
37,CIF,ScanB,"$wsize = 300, numw = 3, thresholding_quantile=0.999, forget_factor=0.06$",6550.027543067932,11.11111111111111,0.19999999999999998,1.0,0.11111111111111112,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]",[],[25327],6242.19257235527,11.11111111111111,0.19999999999999998,1.0,0.1111111111111111,1327.0
38,CIF,ScanB,"$wsize = 300, numw = 3, thresholding_quantile=0.999, forget_factor=0.06$",6550.027543067932,11.11111111111111,0.19999999999999998,1.0,0.11111111111111112,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]",[],[25327],6418.27620100975,11.11111111111111,0.19999999999999998,1.0,0.1111111111111111,1327.0
39,CIF,ScanB,"$wsize = 300, numw = 3, thresholding_quantile=0.999, forget_factor=0.06$",6550.027543067932,11.11111111111111,0.19999999999999998,1.0,0.11111111111111112,"[6000, 12000, 18000, 24000, 30000, 36000, 42000, 48000, 54000]",[],[25327],6532.72952747345,11.11111111111111,0.19999999999999998,1.0,0.1111111111111111,1327.0
40,FMNIST,MMDEW,$\alpha = 0.0001$,3022.097906541824,114.44444444444443,0.9360287081339713,0.8846853146853147,1.0,"[7000, 14000, 21000, 28000, 35000, 42000, 49000, 56000, 63000]","[1606938044258990275541962092341162602522202993782792835301375, 6427752177035961102168188651731571348552275349738603109416959, 12855504354071922204336037021096221758641105771613848160174079, 19283256531107883306503885390460872168729917746745019501379583, 24104070663884854133129771667484359976296526728093398007283711, 30531822840920815235297620036849010386385338703224569348489215, 36959575017956776337465808688580581734937614052963172457906175, 41780389150733747164091694965604069542504223034311550963810303, 46601203283510717990717921524994478288534295390267361237925887, 53028955460546679092886110176726049637086570740005964347342847, 54635893504805669368428072269067212239608773733788757182644223]","[5829, 7133, 14066, 21133, 28228, 35088, 42170, 49811, 56054, 63076, 69522]",2900.7032272815704,122.22222222222223,0.9,0.8181818181818182,1.0,195.44444444444446
41,FMNIST,MMDEW,$\alpha = 0.0001$,3022.097906541824,114.44444444444443,0.9360287081339713,0.8846853146853147,1.0,"[7000, 14000, 21000, 28000, 35000, 42000, 49000, 56000, 63000]","[6427752177035961102168188651731571348552275349738603109416959, 12855504354071922204336037021096221758641105771613848160174079, 19283256531107883306503885390460872168729917746745019501379583, 24104070663884854133129771667484359976296526728093398007283711, 30531822840920815235297620036849010386385338703224569348489215, 36959575017956776337465808688580581734937614052963172457906175, 38566513062215766613007770780921744337459817046745965293207551, 41780389150733747164091694965604069542504223034311550963810303, 46601203283510717990717921524994478288534295390267361237925887, 53028955460546679092886110176726049637086570740005964347342847]","[7128, 14066, 21132, 28230, 35091, 42165, 49146, 49839, 56053, 63076]",2932.8882372379303,111.11111111111111,0.9473684210526316,0.9,1.0,120.77777777777777
42,FMNIST,MMDEW,$\alpha = 0.0001$,3022.097906541824,114.44444444444443,0.9360287081339713,0.8846853146853147,1.0,"[7000, 14000, 21000, 28000, 35000, 42000, 49000, 56000, 63000]","[6427752177035961102168188651731571348552275349738603109416959, 12855504354071922204336037021096221758641105771613848160174079, 19283256531107883306503885390460872168729917746745019501379583, 24104070663884854133129771667484359976296526728093398007283711, 30531822840920815235297620036849010386385338703224569348489215, 32138760885179805510839582129190172988907541697007362183790591, 36959575017956776337465808688580581734937614052963172457906175, 41780389150733747164091694965604069542504223034311550963810303, 46601203283510717990717921524994478288534295390267361237925887, 53028955460546679092885769894359128698623107365398532579131391, 53028955460546679092886110176726049637086570740005964347342847]","[7129, 14066, 21131, 28226, 35094, 38449, 42170, 49790, 56053, 63076, 63114]",3001.0929210186005,122.22222222222223,0.9,0.8181818181818182,1.0,192.77777777777777
43,FMNIST,MMDEW,$\alpha = 0.0001$,3022.097906541824,114.44444444444443,0.9360287081339713,0.8846853146853147,1.0,"[7000, 14000, 21000, 28000, 35000, 42000, 49000, 56000, 63000]","[6427752177035961102168188651731571348552275349738603109416959, 12855504354071922204336037021096221758641105771613848160174079, 19283256531107883306503885390460872168729917746745019501379583, 24104070663884854133129771667484359976296526728093398007283711, 30531822840920815235297620036849010386385338703224569348489215, 36959575017956776337465808688580581734937614052963172457906175, 41780389150733747164091694965604069542504223034311550963810303, 46601203283510717990717921524994478288534295390267361237925887, 53028955460546679092886110176726049637086570740005964347342847]","[7130, 14066, 21132, 28229, 35092, 42166, 50035, 56055, 63076]",3087.271789073944,100.0,1.0,1.0,1.0,220.11111111111111
44,FMNIST,MMDEW,$\alpha = 0.0001$,3022.097906541824,114.44444444444443,0.9360287081339713,0.8846853146853147,1.0,"[7000, 14000, 21000, 28000, 35000, 42000, 49000, 56000, 63000]","[6427752177035961102168188651731571348552275349738603109416959, 12855504354071922204336037021096221758641105771613848160174079, 19283256531107883306503885390460872168729917746745019501379583, 24104070663884854133129771667484359976296526728093398007283711, 30531822840920815235297620036849010386385338703224569348489215, 36959575017956776337465808688580581734937614052963172457906175, 41780389150733747164091694965604069542504223034311550963810303, 46601203283510717990717921524994478288534295390267361237925887, 48208141327769708266259883617335640891056498384050154073227263, 53028955460546679092885769894359128698623107365398532579131391, 53028955460546679092886110176726049637086570740005964347342847]","[7131, 14066, 21134, 28228, 35093, 42166, 49725, 56054, 62020, 63076, 63114]",3125.549262046814,122.22222222222223,0.9,0.8181818181818182,1.0,185.88888888888889
45,FMNIST,MMDEW,$\alpha = 0.0001$,3022.097906541824,114.44444444444443,0.9360287081339713,0.8846853146853147,1.0,"[7000, 14000, 21000, 28000, 35000, 42000, 49000, 56000, 63000]","[6427752177035961102168188651731571348552275349738603109416959, 12855504354071922204336037021096221758641105771613848160174079, 19283256531107883306503885390460872168729917746745019501379583, 24104070663884854133129771667484359976296526728093398007283711, 30531822840920815235297620036849010386385338703224569348489215, 36959575017956776337465808688580581734937614052963172457906175, 41780389150733747164091694965604069542504223034311550963810303, 46601203283510717990717921524994478288534295390267361237925887, 53028955460546679092886110176726049637086570740005964347342847]","[7131, 14066, 21130, 28230, 35092, 42168, 49772, 56055, 63076]",2998.4000129699707,100.0,1.0,1.0,1.0,191.11111111111111
46,FMNIST,MMDEW,$\alpha = 0.0001$,3022.097906541824,114.44444444444443,0.9360287081339713,0.8846853146853147,1.0,"[7000, 14000, 21000, 28000, 35000, 42000, 49000, 56000, 63000]","[6427752177035961102168188651731571348552275349738603109416959, 12855504354071922204336037021096221758641105771613848160174079, 19283256531107883306503885390460872168729917746745019501379583, 24104070663884854133129771667484359976296526728093398007283711, 30531822840920815235297620036849010386385338703224569348489215, 36959575017956776337465808688580581734937614052963172457906175, 41780389150733747164091694965604069542504223034311550963810303, 46601203283510717990717921524994478288534295390267361237925887, 53028955460546679092885769894359128698623107365398532579131391, 53028955460546679092886110176726049637086570740005964347342847]","[7128, 14066, 21132, 28228, 35093, 42166, 49825, 56055, 63075, 63114]",3071.87037730217,111.11111111111111,0.9473684210526316,0.9,1.0,196.44444444444446
